date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:58:14	180720/180720	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:08:49%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.eot	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
12:58:15	680510/680510	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Dec%202019%2010:08:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.svg	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
12:58:18	86876/86876	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Dec%202019%2010:08:52%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.woff	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.woff	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
12:58:21	64260/64260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:07:48%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.eot	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:22	24592/24592	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Dec%202019%2010:07:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.woff2	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.woff2	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:26	180720/180720	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:08:49%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.eot?	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900d41d.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
12:58:27	64260/64260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:07:48%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.eot?	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAltd41d.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:28	33960/33960	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Dec%202019%2010:07:50%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.woff	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.woff	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:28	148875/148875	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Dec%202019%2010:07:49%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.svg	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:33	17224/17224	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Dec%202019%2010:08:00%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.woff2	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.woff2	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:34	43512/43512	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:07:58%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.eot	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:36	64080/64080	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:07:50%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.ttf	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:37	22044/22044	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Dec%202019%2010:08:00%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.woff	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.woff	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:38	108776/108776	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Dec%202019%2010:07:58%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.svg	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:39	43512/43512	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:07:58%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.eot?	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Lightd41d.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:41	16816/16816	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Dec%202019%2010:07:57%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.woff2	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.woff2	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:42	42720/42720	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:07:54%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.eot	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:44	180500/180500	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:08:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.ttf	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
12:58:44	43320/43320	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:07:59%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.ttf	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:45	107154/107154	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Dec%202019%2010:07:55%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.svg	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:46	21776/21776	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Dec%202019%2010:07:56%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.woff	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.woff	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:46	42720/42720	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:07:54%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.eot?	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Boldd41d.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:47	4842/4842	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2013:15:02%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/hart-1.png	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/hart-1.png	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:48	2371/2371	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jun%202020%2019:58:48%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/hart-2.png	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/hart-2.png	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:49	4040/4040	---M--	200	added ('OK')	image/png	date:Sat,%2002%20May%202020%2006:51:57%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/hart-3.png	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/hart-3.png	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:50	5897/5897	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2002:08:26%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/favicon-icon.png	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/favicon-icon.png	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:51	15/15	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Dec%202019%2010:10:41%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/compiled_assets/styles.css?18409	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/compiled_assets/styles9ba0.css	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:58:51	0/0	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Dec%202019%2010:10:42%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/compiled_assets/scripts.js?18409	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/compiled_assets/scripts9ba0.js	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:58:51	42532/42532	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:07:56%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.ttf	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:54	17412/17412	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20May%202020%2016:57:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/stretch-marks-desktop_72cb97d8-f6c0-4274-8a1b-a4f026faaf0a.jpg?v=1590771215	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/stretch-marks-desktop_72cb97d8-f6c0-4274-8a1b-a4f026faaf0ac4c4.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:58:55	23519/23519	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20May%202020%2016:57:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/stretch-marks-mobile.jpg?v=1590771235	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/stretch-marks-mobileba1a.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:58:55	61071/61071	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jun%202020%2005:47:17%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/login-banner.jpeg?v=1591157275	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/login-banner0d3d.jpg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:57	17235/17235	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20May%202020%2016:57:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/itchy-belly-desktop_b33ffafa-263a-42a1-a6fd-62136893eff6.jpg?v=1590771258	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/itchy-belly-desktop_b33ffafa-263a-42a1-a6fd-62136893eff6d937.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:58:57	6687/6687	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20May%202020%2016:57:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/swollen-feet-desktop_4a921abb-6147-4a4b-b75e-ac3260d8a900.jpg?v=1590771306	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/swollen-feet-desktop_4a921abb-6147-4a4b-b75e-ac3260d8a9003565.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:58:58	83274/83274	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jun%202020%2019:58:46%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/main-banner.jpg	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/main-banner.jpg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
12:58:59	11701/11701	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20May%202020%2016:57:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/pregnancy-acne-desktop_9b6d105a-ce8c-408c-a094-7d24c7b31684.jpg?v=1590771351	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/pregnancy-acne-desktop_9b6d105a-ce8c-408c-a094-7d24c7b316842bf8.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:58:59	15718/15718	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20May%202020%2016:57:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/swollen-feet-mobile.jpg?v=1590771325	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/swollen-feet-mobilee3be.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:59:00	26808/26808	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20May%202020%2016:57:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/itchy-belly-mobile.jpg?v=1590771274	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/itchy-belly-mobile02c2.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:59:00	12844/12844	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20May%202020%2016:57:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/pregnancy-acne-mobile.jpg?v=1590771368	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/pregnancy-acne-mobile964c.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:59:02	12086/12086	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20May%202020%2022:08:12%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/mask-of-pregnancy-desktop.jpg?v=1542979629	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/mask-of-pregnancy-desktopd85e.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:59:02	13056/13056	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202020%2006:49:55%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/mask-of-pregnancy.jpg?v=1542956468	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/mask-of-pregnancyd91a.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:59:02	19936/19936	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20May%202020%2016:57:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/morning-sickness-desktop_405ae95b-fcc4-4434-b78a-0ce1e0ed668d.jpg?v=1590771386	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/morning-sickness-desktop_405ae95b-fcc4-4434-b78a-0ce1e0ed668d6b23.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:59:03	22321/22321	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20May%202020%2016:57:52%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/morning-sickness-mobile.jpg?v=1590771411	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/morning-sickness-mobilefc40.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:59:04	15068/15068	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Apr%202020%2008:47:00%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/post-pregnancy-care-desktop.jpg?v=1542979653	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/post-pregnancy-care-desktop71c2.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:59:05	10737/10737	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2006:20:37%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/breastfeeding-desktop.jpg?v=1542979689	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/breastfeeding-desktop5e30.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:59:05	11823/11823	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2015:44:08%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/breastfeeding.jpg?v=1542956469	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/breastfeeding385d.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:59:05	490/490	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2016:56:43%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/right-arrow.png?v=3181854882668285693	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/right-arrow8dc8.png	(from https://www.thespoiledmama.com/pages/rewards)
12:59:06	23513/23513	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2020:41:42%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/post-pregnancy-care.jpg?v=1542956468	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/post-pregnancy-cared91a.jpg	(from https://www.thespoiledmama.com/pages/pregnancy-skin-care)
12:59:08	8089/8089	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2001:38:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/title2.png?v=6596214811703131094	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/title256ba.png	(from https://www.thespoiledmama.com/pages/about-us)
12:59:08	534/534	---M--	200	added ('OK')	image/png	date:Tue,%2005%20May%202020%2021:32:14%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/graz-stroke.png?v=13692337495518924160	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/graz-strokeef5c.png	(from https://www.thespoiledmama.com/pages/about-us)
12:59:10	23166/23166	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Apr%202020%2017:33:40%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/left-image.jpg?v=4336641143107513306	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/left-image2716.jpg	(from https://www.thespoiledmama.com/pages/about-us)
12:59:12	41873/41873	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jun%202020%2007:27:05%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/Screen_Shot_2017-09-07_at_11.58.31_AM_large.png?v=1504810896	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/Screen_Shot_2017-09-07_at_11.58.31_AM_large4c9d.png	(from https://www.thespoiledmama.com/pages/rewards)
12:59:13	30514/30514	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202020%2008:03:26%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/right-image.jpg?v=8526436849042393868	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/right-image734c.jpg	(from https://www.thespoiledmama.com/pages/about-us)
12:59:14	59744/59744	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jun%202020%2007:27:05%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/loyalty-hero.png?v=723862909597062465	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/loyalty-hero46ac.png	(from https://www.thespoiledmama.com/pages/rewards)
12:59:15	93319/93319	---MCZ	200	added ('OK')	text/html	etag:cacheable:e2c12a2863f1f18cec24a603a4156a47	https://www.thespoiledmama.com/pages/meet-our-team	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/www.thespoiledmama.com/pages/meet-our-team.html	(from https://www.thespoiledmama.com/pages/about-us)
12:59:16	12587/12587	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Apr%202020%2016:05:22%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/brief-history-thumb-1_04.jpg?v=7854714128612127085	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/brief-history-thumb-1_04f5f1.jpg	(from https://www.thespoiledmama.com/pages/about-us)
12:59:17	21071/21071	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20May%202020%2016:23:12%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/brief-history-thumb-1_02.jpg?v=4902540230301137558	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/brief-history-thumb-1_02ba1f.jpg	(from https://www.thespoiledmama.com/pages/about-us)
12:59:18	16207/16207	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20May%202020%2010:02:27%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/brief-history-thumb-1_06.jpg?v=10556637356360215890	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/brief-history-thumb-1_0649f2.jpg	(from https://www.thespoiledmama.com/pages/about-us)
12:59:20	19358/19358	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20May%202020%2020:31:13%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/brief-history-thumb-1_10.jpg?v=5276014608481210608	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/brief-history-thumb-1_10831b.jpg	(from https://www.thespoiledmama.com/pages/about-us)
12:59:20	16788/16788	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202020%2013:18:13%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/brief-history-thumb-1_11.jpg?v=2031291586644765578	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/brief-history-thumb-1_11e5fd.jpg	(from https://www.thespoiledmama.com/pages/about-us)
12:59:20	13836/13836	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Apr%202020%2017:33:40%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/brief-history-thumb-1_12.jpg?v=5968311807093864919	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/brief-history-thumb-1_124f91.jpg	(from https://www.thespoiledmama.com/pages/about-us)
12:59:21	1436/1436	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jun%202020%2019:59:21%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/location_icn.png?254279782385178005	C:/Users/Alom/Desktop/web%20project/vn-writing-sample/cdn.shopify.com/s/files/1/1116/9832/files/location_icna8a6.png	(from https://www.thespoiledmama.com/pages/contact-us)
